,user_id,item_id,rate,tconst,movie_node_id,user_node_id
9094,487,143,3,tt0059742,1477,467
9095,504,143,4,tt0059742,1477,373
9096,92,143,3,tt0059742,1477,378
9097,454,143,4,tt0059742,1477,299
9098,373,143,3,tt0059742,1477,460
9099,385,143,3,tt0059742,1477,415
9100,524,143,3,tt0059742,1477,292
9101,25,143,3,tt0059742,1477,470
9102,234,143,3,tt0059742,1477,17
9103,500,143,3,tt0059742,1477,114
9104,374,143,2,tt0059742,1477,556
9105,537,143,1,tt0059742,1477,40
9106,399,143,5,tt0059742,1477,254
9107,536,143,5,tt0059742,1477,488
9108,94,143,4,tt0059742,1477,208
9109,416,143,5,tt0059742,1477,41
9110,561,143,1,tt0059742,1477,200
9111,527,143,2,tt0059742,1477,478
9112,573,143,2,tt0059742,1477,821
9113,340,143,5,tt0059742,1477,553
9114,453,143,2,tt0059742,1477,646
9115,85,143,4,tt0059742,1477,359
9116,195,143,5,tt0059742,1477,106
9117,457,143,5,tt0059742,1477,387
9118,452,143,3,tt0059742,1477,525
9119,233,143,4,tt0059742,1477,684
9120,198,143,3,tt0059742,1477,360
9121,541,143,4,tt0059742,1477,517
9122,484,143,4,tt0059742,1477,379
9123,429,143,3,tt0059742,1477,576
9124,378,143,4,tt0059742,1477,143
9125,588,143,5,tt0059742,1477,384
9126,178,143,4,tt0059742,1477,127
9127,633,143,4,tt0059742,1477,871
9128,618,143,4,tt0059742,1477,605
9129,298,143,5,tt0059742,1477,439
9130,643,143,4,tt0059742,1477,512
9131,334,143,2,tt0059742,1477,133
9132,91,143,4,tt0059742,1477,527
9133,610,143,5,tt0059742,1477,394
9134,267,143,4,tt0059742,1477,457
9135,406,143,1,tt0059742,1477,471
9136,496,143,3,tt0059742,1477,771
9137,407,143,4,tt0059742,1477,540
9138,305,143,3,tt0059742,1477,112
9139,303,143,4,tt0059742,1477,125
9140,458,143,4,tt0059742,1477,268
9141,456,143,3,tt0059742,1477,420
9142,495,143,1,tt0059742,1477,589
9143,650,143,5,tt0059742,1477,537
9144,401,143,4,tt0059742,1477,233
9145,405,143,5,tt0059742,1477,162
9146,693,143,4,tt0059742,1477,784
9147,70,143,5,tt0059742,1477,545
9148,716,143,5,tt0059742,1477,510
9149,538,143,3,tt0059742,1477,820
9150,622,143,4,tt0059742,1477,541
9151,354,143,4,tt0059742,1477,11
9152,659,143,5,tt0059742,1477,511
9153,648,143,4,tt0059742,1477,357
9154,437,143,5,tt0059742,1477,377
9155,465,143,4,tt0059742,1477,466
9156,734,143,5,tt0059742,1477,624
9157,152,143,5,tt0059742,1477,366
9158,764,143,5,tt0059742,1477,656
9159,665,143,4,tt0059742,1477,423
9160,642,143,5,tt0059742,1477,354
9161,313,143,3,tt0059742,1477,465
9162,601,143,3,tt0059742,1477,695
9163,562,143,5,tt0059742,1477,823
9164,207,143,4,tt0059742,1477,54
9165,593,143,4,tt0059742,1477,388
9166,194,143,3,tt0059742,1477,362
9167,748,143,3,tt0059742,1477,493
9168,835,143,5,tt0059742,1477,625
9169,807,143,4,tt0059742,1477,592
9170,20,143,3,tt0059742,1477,809
9171,849,143,5,tt0059742,1477,841
9172,711,143,5,tt0059742,1477,401
9173,786,143,4,tt0059742,1477,610
9174,605,143,1,tt0059742,1477,276
9175,577,143,3,tt0059742,1477,584
9176,363,143,2,tt0059742,1477,283
9177,621,143,2,tt0059742,1477,634
9178,18,143,4,tt0059742,1477,89
9179,679,143,2,tt0059742,1477,792
9180,838,143,5,tt0059742,1477,248
9181,533,143,4,tt0059742,1477,93
9182,804,143,3,tt0059742,1477,516
9183,312,143,4,tt0059742,1477,459
9184,922,143,4,tt0059742,1477,398
9185,705,143,3,tt0059742,1477,356
9186,897,143,5,tt0059742,1477,600
9187,632,143,5,tt0059742,1477,400
9188,805,143,3,tt0059742,1477,433
9189,654,143,5,tt0059742,1477,303
9190,840,143,4,tt0059742,1477,504
9191,268,143,2,tt0059742,1477,156
9192,911,143,5,tt0059742,1477,539
9193,293,143,4,tt0059742,1477,177
9194,338,143,2,tt0059742,1477,475
9195,694,143,4,tt0059742,1477,526
9196,916,143,3,tt0059742,1477,390
9197,912,143,5,tt0059742,1477,532
9198,846,143,5,tt0059742,1477,316
9199,698,143,3,tt0059742,1477,620
9200,426,143,3,tt0059742,1477,494
9201,666,143,2,tt0059742,1477,213
9202,499,143,3,tt0059742,1477,491
9203,653,143,3,tt0059742,1477,483
9204,731,143,5,tt0059742,1477,819
9205,379,143,4,tt0059742,1477,522
9206,790,143,3,tt0059742,1477,392
9207,751,143,5,tt0059742,1477,256
9208,798,143,5,tt0059742,1477,355
9209,862,143,5,tt0059742,1477,496
9210,795,143,3,tt0059742,1477,594
9211,892,143,2,tt0059742,1477,599
9212,13,143,1,tt0059742,1477,99
9213,494,143,5,tt0059742,1477,658
9214,758,143,5,tt0059742,1477,97
9215,230,143,5,tt0059742,1477,363
9216,896,143,4,tt0059742,1477,269
9217,756,143,5,tt0059742,1477,798
9218,474,143,4,tt0059742,1477,234
9219,885,143,4,tt0059742,1477,642
9220,796,143,5,tt0059742,1477,500
9221,680,143,4,tt0059742,1477,94
9222,151,143,5,tt0059742,1477,243
9223,778,143,1,tt0059742,1477,590
9224,254,143,4,tt0059742,1477,569
9225,295,143,4,tt0059742,1477,581
9226,927,143,3,tt0059742,1477,735
9227,436,143,2,tt0059742,1477,585
9228,757,143,3,tt0059742,1477,498
9229,479,143,1,tt0059742,1477,514
9230,174,143,5,tt0059742,1477,632
9231,815,143,5,tt0059742,1477,608
9232,276,143,5,tt0059742,1477,138
9233,806,143,5,tt0059742,1477,314
9234,472,143,4,tt0059742,1477,380
9235,881,143,5,tt0059742,1477,395
9236,882,143,4,tt0059742,1477,609
9237,330,143,5,tt0059742,1477,361
9238,393,143,5,tt0059742,1477,324
9239,682,143,3,tt0059742,1477,381
9240,749,143,4,tt0059742,1477,619
9241,566,143,3,tt0059742,1477,42
9242,887,143,5,tt0059742,1477,626
9243,823,143,4,tt0059742,1477,509
9244,551,143,4,tt0059742,1477,341
9245,468,143,5,tt0059742,1477,353
9246,43,143,4,tt0059742,1477,155
9247,843,143,2,tt0059742,1477,499
9248,59,143,1,tt0059742,1477,372
9249,532,143,4,tt0059742,1477,38
9250,763,143,3,tt0059742,1477,788
9251,712,143,5,tt0059742,1477,397
9252,339,143,5,tt0059742,1477,151
9253,918,143,4,tt0059742,1477,673
9254,864,143,4,tt0059742,1477,533
9255,913,143,5,tt0059742,1477,271
9256,318,143,5,tt0059742,1477,441
9257,930,143,2,tt0059742,1477,603
9258,389,143,3,tt0059742,1477,255
9259,907,143,5,tt0059742,1477,662
9260,655,143,4,tt0059742,1477,88
9261,715,143,3,tt0059742,1477,591
9262,921,143,5,tt0059742,1477,747
9263,42,423,5,tt0083866,396,552
9264,293,423,3,tt0083866,396,177
9265,223,423,3,tt0083866,396,698
9266,215,423,5,tt0083866,396,447
9267,267,423,3,tt0083866,396,457
9268,5,423,4,tt0083866,396,351
9269,246,423,3,tt0083866,396,560
9270,91,423,5,tt0083866,396,527
9271,38,423,5,tt0083866,396,612
9272,295,423,4,tt0083866,396,581
9273,70,423,5,tt0083866,396,545
9274,7,423,5,tt0083866,396,375
9275,343,423,5,tt0083866,396,180
9276,92,423,3,tt0083866,396,378
9277,43,423,4,tt0083866,396,155
9278,290,423,5,tt0083866,396,455
9279,128,423,4,tt0083866,396,555
9280,275,423,4,tt0083866,396,542
9281,347,423,4,tt0083866,396,615
9282,234,423,4,tt0083866,396,17
9283,90,423,5,tt0083866,396,80
9284,80,423,3,tt0083866,396,659
9285,109,423,4,tt0083866,396,564
9286,182,423,5,tt0083866,396,688
9287,72,423,5,tt0083866,396,370
9288,48,423,4,tt0083866,396,302
9289,387,423,3,tt0083866,396,489
9290,41,423,2,tt0083866,396,464
9291,385,423,2,tt0083866,396,415
9292,237,423,4,tt0083866,396,487
9293,292,423,5,tt0083866,396,558
9294,301,423,1,tt0083866,396,376
9295,122,423,4,tt0083866,396,665
9296,313,423,4,tt0083866,396,465
9297,174,423,2,tt0083866,396,632
9298,18,423,5,tt0083866,396,89
9299,299,423,3,tt0083866,396,190
9300,6,423,3,tt0083866,396,68
9301,49,423,2,tt0083866,396,119
9302,328,423,4,tt0083866,396,244
9303,398,423,5,tt0083866,396,485
9304,269,423,4,tt0083866,396,184
9305,297,423,3,tt0083866,396,166
9306,417,423,4,tt0083866,396,30
9307,83,423,4,tt0083866,396,544
9308,307,423,5,tt0083866,396,463
9309,13,423,5,tt0083866,396,99
9310,62,423,3,tt0083866,396,121
9311,28,423,2,tt0083866,396,764
9312,180,423,4,tt0083866,396,780
9313,263,423,5,tt0083866,396,557
9314,340,423,4,tt0083866,396,553
9315,276,423,5,tt0083866,396,138
9316,233,423,4,tt0083866,396,684
9317,327,423,3,tt0083866,396,217
9318,429,423,4,tt0083866,396,576
9319,305,423,4,tt0083866,396,112
9320,184,423,4,tt0083866,396,374
9321,271,423,4,tt0083866,396,7
9322,286,423,4,tt0083866,396,613
9323,360,423,4,tt0083866,396,16
9324,394,423,5,tt0083866,396,571
9325,110,423,4,tt0083866,396,635
9326,437,423,5,tt0083866,396,377
9327,405,423,5,tt0083866,396,162
9328,11,423,5,tt0083866,396,371
9329,189,423,5,tt0083866,396,458
9330,202,423,3,tt0083866,396,35
9331,56,423,5,tt0083866,396,365
9332,262,423,4,tt0083866,396,633
9333,378,423,4,tt0083866,396,143
9334,212,423,4,tt0083866,396,657
9335,416,423,4,tt0083866,396,41
9336,458,423,2,tt0083866,396,268
9337,20,423,2,tt0083866,396,809
9338,130,423,5,tt0083866,396,406
9339,85,423,4,tt0083866,396,359
9340,493,423,2,tt0083866,396,572
9341,314,423,4,tt0083866,396,352
9342,371,423,5,tt0083866,396,566
9343,194,423,3,tt0083866,396,362
9344,342,423,4,tt0083866,396,680
9345,249,423,4,tt0083866,396,67
9346,456,423,3,tt0083866,396,420
9347,373,423,2,tt0083866,396,460
9348,435,423,2,tt0083866,396,472
9349,95,423,5,tt0083866,396,385
9350,311,423,5,tt0083866,396,391
9351,59,423,5,tt0083866,396,372
9352,524,423,4,tt0083866,396,292
9353,243,423,3,tt0083866,396,654
9354,339,423,3,tt0083866,396,151
9355,201,423,4,tt0083866,396,8
9356,354,423,4,tt0083866,396,11
9357,254,423,5,tt0083866,396,569
9358,393,423,3,tt0083866,396,324
9359,334,423,5,tt0083866,396,133
9360,380,423,3,tt0083866,396,326
9361,541,423,3,tt0083866,396,517
9362,211,423,5,tt0083866,396,675
9363,521,423,3,tt0083866,396,474
9364,185,423,5,tt0083866,396,334
9365,528,423,1,tt0083866,396,885
9366,514,423,5,tt0083866,396,175
9367,326,423,3,tt0083866,396,524
9368,363,423,3,tt0083866,396,283
9369,64,423,4,tt0083866,396,563
9370,560,423,4,tt0083866,396,301
9371,178,423,4,tt0083866,396,127
9372,566,423,2,tt0083866,396,42
9373,389,423,5,tt0083866,396,255
9374,535,423,5,tt0083866,396,277
9375,224,423,4,tt0083866,396,369
9376,236,423,5,tt0083866,396,364
9377,303,423,4,tt0083866,396,125
9378,551,423,1,tt0083866,396,341
9379,210,423,5,tt0083866,396,272
9380,216,423,4,tt0083866,396,239
9381,117,423,4,tt0083866,396,593
9382,272,423,4,tt0083866,396,449
9383,200,423,5,tt0083866,396,543
9384,399,423,3,tt0083866,396,254
9385,588,423,3,tt0083866,396,384
9386,308,423,5,tt0083866,396,549
9387,621,423,4,tt0083866,396,634
9388,468,423,4,tt0083866,396,353
9389,144,423,5,tt0083866,396,29
9390,44,423,4,tt0083866,396,456
9391,397,423,5,tt0083866,396,158
9392,407,423,4,tt0083866,396,540
9393,654,423,4,tt0083866,396,303
9394,505,423,4,tt0083866,396,574
9395,606,423,5,tt0083866,396,580
9396,577,423,4,tt0083866,396,584
9397,65,423,5,tt0083866,396,817
9398,374,423,3,tt0083866,396,556
9399,553,423,3,tt0083866,396,479
9400,291,423,4,tt0083866,396,803
9401,452,423,5,tt0083866,396,525
9402,455,423,5,tt0083866,396,573
9403,618,423,5,tt0083866,396,605
9404,465,423,3,tt0083866,396,466
9405,346,423,4,tt0083866,396,160
9406,608,423,4,tt0083866,396,577
9407,495,423,5,tt0083866,396,589
9408,370,423,4,tt0083866,396,253
9409,661,423,4,tt0083866,396,668
9410,538,423,4,tt0083866,396,820
9411,187,423,4,tt0083866,396,653
9412,87,423,3,tt0083866,396,640
9413,298,423,5,tt0083866,396,439
9414,632,423,4,tt0083866,396,400
9415,533,423,5,tt0083866,396,93
9416,506,423,5,tt0083866,396,616
9417,554,423,4,tt0083866,396,587
9418,508,423,5,tt0083866,396,481
9419,629,423,5,tt0083866,396,583
9420,487,423,4,tt0083866,396,467
9421,232,423,4,tt0083866,396,171
9422,620,423,5,tt0083866,396,617
9423,593,423,4,tt0083866,396,388
9424,653,423,2,tt0083866,396,483
9425,643,423,4,tt0083866,396,512
9426,693,423,3,tt0083866,396,784
9427,16,423,5,tt0083866,396,220
9428,503,423,5,tt0083866,396,637
9429,152,423,5,tt0083866,396,366
9430,497,423,3,tt0083866,396,32
9431,454,423,4,tt0083866,396,299
9432,682,423,5,tt0083866,396,381
9433,584,423,4,tt0083866,396,793
9434,766,423,3,tt0083866,396,518
9435,694,423,5,tt0083866,396,526
9436,627,423,3,tt0083866,396,383
9437,825,423,5,tt0083866,396,723
9438,756,423,3,tt0083866,396,798
9439,479,423,2,tt0083866,396,514
9440,207,423,4,tt0083866,396,54
9441,716,423,4,tt0083866,396,510
9442,840,423,5,tt0083866,396,504
9443,774,423,1,tt0083866,396,607
9444,666,423,3,tt0083866,396,213
9445,780,423,5,tt0083866,396,521
9446,785,423,2,tt0083866,396,857
9447,615,423,5,tt0083866,396,275
9448,844,423,3,tt0083866,396,751
9449,757,423,3,tt0083866,396,498
9450,268,423,2,tt0083866,396,156
9451,846,423,4,tt0083866,396,316
9452,805,423,1,tt0083866,396,433
9453,642,423,3,tt0083866,396,354
9454,622,423,3,tt0083866,396,541
9455,453,423,4,tt0083866,396,646
9456,881,423,4,tt0083866,396,395
9457,848,423,4,tt0083866,396,515
9458,648,423,4,tt0083866,396,357
9459,665,423,4,tt0083866,396,423
9460,734,423,4,tt0083866,396,624
9461,536,423,4,tt0083866,396,488
9462,741,423,3,tt0083866,396,596
9463,545,423,4,tt0083866,396,476
9464,543,423,3,tt0083866,396,214
9465,711,423,3,tt0083866,396,401
9466,823,423,5,tt0083866,396,509
9467,650,423,3,tt0083866,396,537
9468,395,423,5,tt0083866,396,689
9469,868,423,2,tt0083866,396,502
9470,896,423,3,tt0083866,396,269
9471,934,423,3,tt0083866,396,293
9472,887,423,2,tt0083866,396,626
9473,942,423,5,tt0083866,396,606
9474,738,423,4,tt0083866,396,501
9475,786,423,5,tt0083866,396,610
9476,798,423,3,tt0083866,396,355
9477,911,423,4,tt0083866,396,539
9478,436,423,4,tt0083866,396,585
9479,698,423,2,tt0083866,396,620
9480,804,423,3,tt0083866,396,516
9481,655,423,3,tt0083866,396,88
9482,719,423,3,tt0083866,396,815
9483,94,423,4,tt0083866,396,208
9484,892,423,5,tt0083866,396,599
9485,700,423,4,tt0083866,396,786
9486,625,423,4,tt0083866,396,582
9487,198,423,3,tt0083866,396,360
9488,890,423,5,tt0083866,396,530
9489,912,423,5,tt0083866,396,532
9490,474,423,5,tt0083866,396,234
9491,721,423,5,tt0083866,396,116
9492,835,423,4,tt0083866,396,625
9493,561,423,2,tt0083866,396,200
9494,709,423,3,tt0083866,396,588
9495,747,423,5,tt0083866,396,240
9496,727,423,3,tt0083866,396,534
9497,659,423,4,tt0083866,396,511
9498,23,423,3,tt0083866,396,648
9499,472,423,5,tt0083866,396,380
9500,222,423,4,tt0083866,396,148
9501,943,423,3,tt0083866,396,393
9502,712,423,3,tt0083866,396,397
9503,151,423,4,tt0083866,396,243
9504,498,423,3,tt0083866,396,181
9505,815,423,5,tt0083866,396,608
9506,617,423,1,tt0083866,396,48
9507,330,423,5,tt0083866,396,361
9508,854,423,4,tt0083866,396,291
9509,908,423,4,tt0083866,396,828
9510,573,423,3,tt0083866,396,821
9511,746,423,3,tt0083866,396,604
9512,542,423,4,tt0083866,396,417
9513,897,423,5,tt0083866,396,600
9514,882,423,5,tt0083866,396,609
9515,864,423,5,tt0083866,396,533
9516,862,423,4,tt0083866,396,496
9517,280,423,5,tt0083866,396,547
9518,568,423,4,tt0083866,396,65
9519,916,423,3,tt0083866,396,390
9520,899,423,4,tt0083866,396,389
9521,749,423,4,tt0083866,396,619
9522,567,423,2,tt0083866,396,186
9523,592,423,5,tt0083866,396,70
9524,880,423,5,tt0083866,396,313
9525,500,423,3,tt0083866,396,114
9526,610,423,4,tt0083866,396,394
9527,902,423,4,tt0083866,396,295
9528,60,423,4,tt0083866,396,444
9529,639,423,2,tt0083866,396,45
9530,886,423,3,tt0083866,396,507
9531,788,423,5,tt0083866,396,238
9532,421,423,2,tt0083866,396,179
9533,633,423,4,tt0083866,396,871
9534,457,423,5,tt0083866,396,387
9535,230,423,5,tt0083866,396,363
9536,586,423,2,tt0083866,396,382
9537,885,423,4,tt0083866,396,642
9538,450,423,5,tt0083866,396,201
9539,660,423,3,tt0083866,396,506
9540,913,423,3,tt0083866,396,271
9541,318,423,5,tt0083866,396,441
9542,929,423,4,tt0083866,396,508
9543,901,423,4,tt0083866,396,623
9544,221,423,2,tt0083866,396,419
9545,329,423,4,tt0083866,396,247
9546,919,423,5,tt0083866,396,342
9547,705,423,2,tt0083866,396,356
9548,527,423,3,tt0083866,396,478
9549,875,423,5,tt0083866,396,329
9550,796,423,4,tt0083866,396,500
9551,679,423,3,tt0083866,396,792
9552,778,423,1,tt0083866,396,590
9553,537,423,2,tt0083866,396,40
9554,867,423,3,tt0083866,396,396
9555,843,423,2,tt0083866,396,499
9556,795,423,2,tt0083866,396,594
9557,96,423,5,tt0083866,396,451
9558,889,423,4,tt0083866,396,252
9559,97,423,5,tt0083866,396,760
9560,504,423,4,tt0083866,396,373
9561,484,423,5,tt0083866,396,379
9562,807,423,5,tt0083866,396,592
9563,292,515,4,tt0082096,1219,558
9564,213,515,4,tt0082096,1219,446
9565,92,515,4,tt0082096,1219,378
9566,102,515,1,tt0082096,1219,128
9567,197,515,5,tt0082096,1219,122
9568,64,515,5,tt0082096,1219,563
9569,202,515,1,tt0082096,1219,35
9570,212,515,4,tt0082096,1219,657
9571,301,515,3,tt0082096,1219,376
9572,297,515,5,tt0082096,1219,166
9573,6,515,4,tt0082096,1219,68
9574,18,515,5,tt0082096,1219,89
9575,72,515,4,tt0082096,1219,370
9576,308,515,3,tt0082096,1219,549
9577,329,515,4,tt0082096,1219,247
9578,311,515,4,tt0082096,1219,391
9579,248,515,5,tt0082096,1219,443
9580,108,515,5,tt0082096,1219,766
9581,313,515,5,tt0082096,1219,465
9582,87,515,4,tt0082096,1219,640
9583,328,515,5,tt0082096,1219,244
9584,334,515,4,tt0082096,1219,133
9585,307,515,4,tt0082096,1219,463
9586,27,515,4,tt0082096,1219,830
9587,232,515,2,tt0082096,1219,171
9588,321,515,5,tt0082096,1219,452
9589,235,515,4,tt0082096,1219,408
9590,121,515,4,tt0082096,1219,651
9591,136,515,5,tt0082096,1219,739
9592,91,515,5,tt0082096,1219,527
9593,185,515,4,tt0082096,1219,334
9594,184,515,5,tt0082096,1219,374
9595,233,515,5,tt0082096,1219,684
9596,7,515,3,tt0082096,1219,375
9597,290,515,3,tt0082096,1219,455
9598,90,515,5,tt0082096,1219,80
9599,390,515,4,tt0082096,1219,182
9600,406,515,2,tt0082096,1219,471
9601,200,515,5,tt0082096,1219,543
9602,22,515,5,tt0082096,1219,350
9603,230,515,5,tt0082096,1219,363
9604,337,515,5,tt0082096,1219,678
9605,440,515,4,tt0082096,1219,71
9606,267,515,5,tt0082096,1219,457
9607,386,515,5,tt0082096,1219,769
9608,275,515,3,tt0082096,1219,542
9609,425,515,3,tt0082096,1219,167
9610,416,515,5,tt0082096,1219,41
9611,360,515,4,tt0082096,1219,16
9612,354,515,3,tt0082096,1219,11
9613,535,515,3,tt0082096,1219,277
9614,422,515,4,tt0082096,1219,270
9615,498,515,4,tt0082096,1219,181
9616,532,515,5,tt0082096,1219,38
9617,234,515,5,tt0082096,1219,17
9618,60,515,5,tt0082096,1219,444
9619,455,515,4,tt0082096,1219,573
9620,444,515,4,tt0082096,1219,915
9621,145,515,5,tt0082096,1219,26
9622,164,515,4,tt0082096,1219,779
9623,402,515,5,tt0082096,1219,682
9624,392,515,5,tt0082096,1219,137
9625,263,515,5,tt0082096,1219,557
9626,405,515,1,tt0082096,1219,162
9627,288,515,4,tt0082096,1219,411
9628,350,515,5,tt0082096,1219,567
9629,343,515,4,tt0082096,1219,180
9630,95,515,5,tt0082096,1219,385
9631,430,515,4,tt0082096,1219,170
9632,296,515,5,tt0082096,1219,5
9633,490,515,3,tt0082096,1219,221
9634,387,515,5,tt0082096,1219,489
9635,312,515,5,tt0082096,1219,459
9636,157,515,5,tt0082096,1219,804
9637,401,515,4,tt0082096,1219,233
9638,662,515,4,tt0082096,1219,877
9639,637,515,4,tt0082096,1219,728
9640,316,515,4,tt0082096,1219,551
9641,638,515,4,tt0082096,1219,586
9642,549,515,5,tt0082096,1219,836
9643,619,515,1,tt0082096,1219,225
9644,553,515,5,tt0082096,1219,479
9645,116,515,4,tt0082096,1219,191
9646,488,515,4,tt0082096,1219,469
9647,156,515,3,tt0082096,1219,410
9648,666,515,5,tt0082096,1219,213
9649,590,515,3,tt0082096,1219,758
9650,658,515,5,tt0082096,1219,660
9651,460,515,5,tt0082096,1219,55
9652,154,515,4,tt0082096,1219,3
9653,650,515,4,tt0082096,1219,537
9654,561,515,3,tt0082096,1219,200
9655,600,515,5,tt0082096,1219,579
9656,192,515,4,tt0082096,1219,145
9657,201,515,5,tt0082096,1219,8
9658,326,515,5,tt0082096,1219,524
9659,403,515,4,tt0082096,1219,719
9660,660,515,2,tt0082096,1219,506
9661,278,515,5,tt0082096,1219,307
9662,753,515,5,tt0082096,1219,85
9663,279,515,3,tt0082096,1219,107
9664,736,515,5,tt0082096,1219,711
9665,745,515,4,tt0082096,1219,319
9666,782,515,3,tt0082096,1219,280
9667,680,515,4,tt0082096,1219,94
9668,871,515,4,tt0082096,1219,104
9669,552,515,3,tt0082096,1219,703
9670,843,515,3,tt0082096,1219,499
9671,877,515,5,tt0082096,1219,320
9672,882,515,5,tt0082096,1219,609
9673,774,515,2,tt0082096,1219,607
9674,581,515,4,tt0082096,1219,787
9675,380,515,4,tt0082096,1219,326
9676,559,515,4,tt0082096,1219,578
9677,453,515,4,tt0082096,1219,646
9678,339,515,5,tt0082096,1219,151
9679,825,515,4,tt0082096,1219,723
9680,852,515,5,tt0082096,1219,714
9681,565,515,5,tt0082096,1219,669
9682,543,515,4,tt0082096,1219,214
9683,889,515,5,tt0082096,1219,252
9684,840,515,5,tt0082096,1219,504
9685,299,515,4,tt0082096,1219,190
9686,896,515,3,tt0082096,1219,269
9687,79,515,5,tt0082096,1219,704
9688,929,515,5,tt0082096,1219,508
9689,890,515,5,tt0082096,1219,530
9690,762,515,5,tt0082096,1219,219
9691,474,515,5,tt0082096,1219,234
9692,894,515,4,tt0082096,1219,110
9693,207,515,5,tt0082096,1219,54
9694,748,515,4,tt0082096,1219,493
9695,902,515,5,tt0082096,1219,295
9696,937,515,5,tt0082096,1219,91
9697,678,515,4,tt0082096,1219,796
9698,85,515,5,tt0082096,1219,359
9699,931,515,5,tt0082096,1219,344
9700,757,515,5,tt0082096,1219,498
9701,634,515,4,tt0082096,1219,197
9702,524,515,4,tt0082096,1219,292
9703,59,515,4,tt0082096,1219,372
9704,932,515,4,tt0082096,1219,538
9705,486,515,5,tt0082096,1219,98
9706,537,515,4,tt0082096,1219,40
9707,413,515,5,tt0082096,1219,168
9708,417,515,4,tt0082096,1219,30
9709,903,515,4,tt0082096,1219,335
9710,194,515,4,tt0082096,1219,362
9711,829,515,4,tt0082096,1219,667
9712,672,515,5,tt0082096,1219,931
9713,346,515,5,tt0082096,1219,160
9714,733,515,5,tt0082096,1219,64
9715,833,515,3,tt0082096,1219,258
9716,464,515,5,tt0082096,1219,222
9717,804,515,5,tt0082096,1219,516
9718,735,515,4,tt0082096,1219,86
9719,516,515,4,tt0082096,1219,529
9720,483,515,4,tt0082096,1219,717
9721,294,515,5,tt0082096,1219,409
9722,643,515,4,tt0082096,1219,512
9723,869,515,5,tt0082096,1219,87
9724,395,515,4,tt0082096,1219,689
9725,449,515,5,tt0082096,1219,671
9726,452,515,4,tt0082096,1219,525
9727,862,515,4,tt0082096,1219,496
9728,651,515,5,tt0082096,1219,52
9729,661,515,5,tt0082096,1219,668
9730,669,515,5,tt0082096,1219,237
9731,716,515,5,tt0082096,1219,510
9732,899,515,3,tt0082096,1219,389
9733,892,515,5,tt0082096,1219,599
9734,120,515,5,tt0082096,1219,677
9735,548,515,5,tt0082096,1219,205
9736,655,515,4,tt0082096,1219,88
9737,26,515,4,tt0082096,1219,174
9738,908,515,4,tt0082096,1219,828
9739,807,515,4,tt0082096,1219,592
9740,846,515,5,tt0082096,1219,316
9741,458,515,4,tt0082096,1219,268
9742,881,515,4,tt0082096,1219,395
9743,878,515,4,tt0082096,1219,402
9744,13,515,2,tt0082096,1219,99
9745,763,515,4,tt0082096,1219,788
9746,617,515,3,tt0082096,1219,48
9747,834,515,5,tt0082096,1219,431
9748,709,515,4,tt0082096,1219,588
9749,884,515,4,tt0082096,1219,670
9750,625,515,4,tt0082096,1219,582
9751,540,515,5,tt0082096,1219,727
9752,883,515,5,tt0082096,1219,311
9753,560,515,3,tt0082096,1219,301
9754,670,515,2,tt0082096,1219,528
9755,933,515,3,tt0082096,1219,531
9756,271,515,5,tt0082096,1219,7
9757,780,515,3,tt0082096,1219,521
9758,815,515,5,tt0082096,1219,608
9759,858,515,4,tt0082096,1219,910
9760,698,515,4,tt0082096,1219,620
9761,794,515,5,tt0082096,1219,61
9762,594,515,5,tt0082096,1219,81
9763,269,515,4,tt0082096,1219,184
9764,115,20,3,tt0112365,542,306
9765,296,20,5,tt0112365,542,5
9766,1,20,4,tt0112365,542,14
9767,189,20,5,tt0112365,542,458
9768,224,20,1,tt0112365,542,369
9769,234,20,4,tt0112365,542,17
9770,63,20,3,tt0112365,542,1
9771,297,20,4,tt0112365,542,166
9772,181,20,1,tt0112365,542,44
9773,15,20,3,tt0112365,542,176
9774,343,20,5,tt0112365,542,180
9775,244,20,4,tt0112365,542,358
9776,286,20,4,tt0112365,542,613
9777,58,20,1,tt0112365,542,477
9778,201,20,2,tt0112365,542,8
9779,373,20,2,tt0112365,542,460
9780,62,20,4,tt0112365,542,121
9781,214,20,4,tt0112365,542,123
9782,321,20,3,tt0112365,542,452
9783,158,20,4,tt0112365,542,259
9784,292,20,2,tt0112365,542,558
9785,349,20,5,tt0112365,542,832
9786,144,20,4,tt0112365,542,29
9787,460,20,4,tt0112365,542,55
9788,455,20,3,tt0112365,542,573
9789,354,20,5,tt0112365,542,11
9790,381,20,5,tt0112365,542,840
9791,417,20,2,tt0112365,542,30
9792,184,20,4,tt0112365,542,374
9793,457,20,5,tt0112365,542,387
9794,387,20,4,tt0112365,542,489
9795,406,20,3,tt0112365,542,471
9796,90,20,4,tt0112365,542,80
9797,503,20,5,tt0112365,542,637
9798,592,20,4,tt0112365,542,70
9799,116,20,3,tt0112365,542,191
9800,483,20,2,tt0112365,542,717
9801,334,20,4,tt0112365,542,133
9802,533,20,5,tt0112365,542,93
9803,680,20,4,tt0112365,542,94
9804,655,20,3,tt0112365,542,88
9805,558,20,5,tt0112365,542,920
9806,463,20,5,tt0112365,542,28
9807,486,20,3,tt0112365,542,98
9808,537,20,3,tt0112365,542,40
